전국,전국,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,335.48,0.29,0.00,0.45,0.37,0.46,3.38,32.32,104.47,94.14,0.00,0.00,0.00,0.11,0.01,4.79,0.04,56.72,0.04,428.70,7.20,0.30,3.95,0.17,99.69,6.22,5.80,0.68,0.00,0.22,61.76,1.10,0.06,0.00,3.80,0.84,0.00,1.31,0.73,0.00,0.34,0.00,0.03,0.08,2.45,0.02,11.15,0.05,0.09,
대구,달서구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.84,0.00,0.00,0.18,0.71,0.00,3.90,14.55,101.82,107.85,0.00,0.00,0.00,0.18,0.00,3.19,0.18,16.50,0.00,415.43,4.26,0.18,4.61,0.35,64.74,1.06,4.97,0.53,0.00,0.00,30.33,0.89,0.00,0.00,2.31,0.18,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,1.42,0.00,11.00,0.53,0.00,
대구,달성군,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,634.64,0.39,0.00,0.00,0.78,0.00,4.65,12.02,243.86,173.68,0.00,0.00,0.00,0.39,0.00,5.82,0.00,44.97,0.00,33.34,3.49,0.39,3.88,0.39,55.05,0.78,4.26,0.78,0.00,0.39,68.62,0.78,0.00,0.00,0.39,1.94,0.00,0.78,0.39,0.00,0.00,0.00,0.00,0.00,2.33,0.00,8.92,0.00,0.00,
대구,동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.61,0.00,0.00,0.00,0.00,0.00,4.07,15.13,126.86,89.61,0.00,0.00,0.00,0.00,0.00,2.62,0.00,23.86,0.00,367.48,3.20,0.00,1.75,0.87,98.63,0.29,8.44,0.58,0.00,0.00,25.90,0.29,0.00,0.00,0.87,1.45,0.00,1.16,1.16,0.00,0.00,0.00,0.00,0.29,4.95,0.00,6.69,0.00,0.00,
대구,북구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399.56,0.00,0.00,0.46,0.46,0.00,2.28,13.90,57.18,70.84,0.00,0.00,0.00,0.00,0.00,2.73,0.00,22.78,0.00,275.86,4.10,0.00,2.05,0.00,62.42,1.14,9.11,0.23,0.00,0.23,22.32,0.46,0.00,0.00,0.68,0.68,0.00,1.14,0.23,0.00,0.00,0.00,0.00,0.00,2.51,0.00,6.83,0.00,0.00,
대구,서구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,197.70,0.58,0.00,0.00,0.00,0.00,1.16,16.19,69.95,54.34,0.00,0.00,0.00,0.00,0.00,7.51,0.00,23.70,0.00,543.39,1.16,0.00,2.89,0.00,146.83,2.31,9.83,0.00,0.00,0.00,24.86,0.00,0.00,0.00,3.47,1.16,0.00,0.58,0.58,0.00,0.00,0.00,0.00,0.00,2.89,0.00,12.14,0.00,0.00,
대구,수성구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.64,0.00,0.00,0.00,0.00,0.00,1.64,16.65,159.22,82.07,0.00,0.00,0.00,0.23,0.00,2.11,0.00,34.70,0.00,65.66,5.86,0.47,1.41,0.00,66.36,0.47,6.80,0.00,0.00,0.70,18.76,0.47,0.00,0.00,0.23,0.47,0.00,0.47,0.00,0.00,0.23,0.00,0.00,0.00,3.05,0.00,10.08,0.00,0.00,
대구,중구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310.45,1.30,0.00,1.30,2.60,0.00,7.79,14.29,84.43,124.70,0.00,0.00,0.00,0.00,0.00,7.79,0.00,49.36,0.00,1478.23,3.90,0.00,0.00,0.00,92.23,1.30,9.09,0.00,0.00,0.00,24.68,1.30,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.19,0.00,15.59,0.00,0.00,
대구,군위군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
인천,인천,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,269.36,0.17,0.00,0.47,0.37,0.54,2.98,46.00,156.85,86.71,0.00,0.00,0.00,0.07,0.00,6.54,0.03,88.51,0.03,606.96,6.03,0.27,3.97,0.20,134.44,18.17,6.27,1.05,0.00,0.61,11.66,0.14,0.03,0.00,0.95,0.85,0.00,1.80,0.37,0.00,0.58,0.00,0.03,0.10,0.54,0.00,13.02,0.10,0.14,
인천,강화군,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.98,0.00,0.00,0.00,0.00,0.00,4.34,65.04,125.74,54.92,0.00,0.00,0.00,0.00,0.00,5.78,0.00,76.60,0.00,676.39,33.24,0.00,1.45,0.00,78.04,192.22,7.23,5.78,0.00,7.23,8.67,1.45,0.00,0.00,11.56,1.45,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,7.23,0.00,7.23,0.00,0.00,
인천,계양구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.58,0.00,0.00,0.00,0.00,1.00,1.33,42.65,121.29,69.97,0.00,0.00,0.00,0.00,0.00,4.00,0.00,70.97,0.33,573.12,3.33,0.67,1.33,0.33,78.64,13.00,6.66,0.33,0.00,0.00,7.33,0.00,0.00,0.00,0.33,0.67,0.00,1.00,0.33,0.00,0.00,0.00,0.00,0.00,0.33,0.00,9.33,0.33,0.33,
인천,미추홀구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.42,0.00,0.00,0.25,0.25,0.49,2.95,46.48,168.22,75.75,0.00,0.00,0.00,0.25,0.00,8.61,0.00,78.21,0.00,622.72,4.18,0.25,3.69,0.00,240.78,8.61,9.35,1.72,0.00,0.74,8.36,0.00,0.00,0.00,0.74,0.98,0.00,0.25,0.74,0.00,0.49,0.00,0.00,0.00,0.74,0.00,15.74,0.25,0.25,
인천,남동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.94,0.00,0.00,0.57,0.76,0.19,1.51,47.45,75.80,54.82,0.00,0.00,0.00,0.00,0.00,5.67,0.19,63.51,0.00,920.74,3.97,0.19,4.91,0.00,125.32,8.70,4.35,0.76,0.00,0.57,10.21,0.38,0.00,0.00,0.57,0.57,0.00,1.70,0.00,0.00,0.38,0.00,0.00,0.19,0.00,0.00,11.15,0.00,0.19,
인천,동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,211.07,0.00,0.00,1.58,0.00,0.00,1.58,47.26,159.09,86.63,0.00,0.00,0.00,0.00,0.00,14.18,0.00,31.50,0.00,872.65,14.18,0.00,0.00,0.00,242.58,12.60,11.03,0.00,0.00,4.73,4.73,0.00,0.00,0.00,0.00,1.58,0.00,1.58,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,9.45,0.00,0.00,
인천,부평구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.89,0.20,0.00,0.40,0.60,0.40,1.39,32.98,118.82,86.24,0.00,0.00,0.00,0.00,0.00,8.15,0.00,100.74,0.00,243.21,6.56,0.20,3.38,0.20,129.55,8.15,6.95,1.19,0.00,0.00,7.75,0.00,0.20,0.00,0.60,2.19,0.00,0.99,0.20,0.00,0.20,0.00,0.00,0.00,0.40,0.00,13.51,0.00,0.00,
인천,서구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.09,0.55,0.00,0.18,0.18,0.37,4.79,47.67,246.46,147.25,0.00,0.00,0.00,0.18,0.00,5.89,0.00,156.27,0.00,487.03,5.89,0.37,4.97,0.00,99.76,27.43,4.05,0.55,0.00,0.00,6.07,0.00,0.00,0.00,0.74,0.00,0.00,2.94,0.18,0.00,0.18,0.00,0.00,0.37,0.55,0.00,12.70,0.18,0.00,
인천,연수구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.67,0.27,0.00,1.33,0.53,0.27,6.37,51.99,181.70,87.80,0.00,0.00,0.00,0.00,0.00,6.37,0.00,64.99,0.00,112.20,6.63,0.27,5.04,0.53,109.55,12.20,4.24,0.27,0.00,0.80,10.34,0.27,0.00,0.00,1.06,0.53,0.00,2.65,1.06,0.00,1.59,0.00,0.27,0.00,0.00,0.00,11.67,0.00,0.00,
인천,옹진군,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258.40,0.00,0.00,0.00,0.00,0.00,0.00,58.51,58.51,29.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.38,0.00,0.00,9.75,0.00,14.63,0.00,136.51,29.25,4.88,4.88,0.00,0.00,477.79,0.00,0.00,0.00,4.88,0.00,0.00,4.88,0.00,0.00,19.50,0.00,0.00,0.00,4.88,0.00,14.63,0.00,0.00,
인천,중구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.39,0.00,0.00,0.73,0.00,3.64,2.18,58.94,259.04,62.58,0.00,0.00,0.00,0.00,0.00,4.37,0.00,47.30,0.00,2522.70,4.37,0.00,3.64,1.46,178.27,24.01,13.10,2.91,0.00,0.73,11.64,0.00,0.00,0.00,0.73,0.73,0.00,3.64,0.73,0.00,0.00,0.00,0.00,0.00,0.73,0.00,27.65,0.00,0.73,
광주,광주,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.69,0.76,0.00,0.41,0.55,0.55,12.66,24.15,72.04,102.53,0.00,0.00,0.00,0.14,0.07,3.65,0.07,97.16,0.07,336.28,8.74,0.28,3.37,0.14,101.77,1.03,3.99,0.41,0.00,0.00,66.26,1.58,0.00,0.00,2.41,0.55,0.00,0.96,0.41,0.00,0.07,0.00,0.00,0.07,1.38,0.00,9.63,0.00,0.07,
광주,광산구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,441.24,0.25,0.00,0.99,0.49,0.49,7.15,27.87,84.84,99.89,0.00,0.00,0.00,0.25,0.00,1.23,0.25,74.24,0.00,250.34,12.83,0.00,3.95,0.00,101.62,0.99,2.47,0.74,0.00,0.00,72.76,2.47,0.00,0.00,2.96,0.49,0.00,0.74,0.25,0.00,0.00,0.00,0.00,0.00,0.49,0.00,10.61,0.00,0.25,
광주,남구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,379.07,1.39,0.00,0.46,1.39,0.00,25.89,19.42,74.89,62.87,0.00,0.00,0.00,0.00,0.46,3.24,0.00,242.23,0.00,208.95,8.32,0.92,0.46,0.00,91.07,0.46,5.09,0.00,0.00,0.00,66.57,1.85,0.00,0.00,2.31,1.39,0.00,1.39,0.46,0.00,0.46,0.00,0.00,0.46,1.85,0.00,10.17,0.00,0.00,
광주,동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394.08,2.98,0.00,0.99,0.99,0.00,10.92,15.88,39.71,94.30,0.00,0.00,0.00,0.00,0.00,4.96,0.00,51.62,0.00,2368.45,11.91,0.99,3.97,0.00,105.22,2.98,5.96,0.00,0.00,0.00,84.37,0.00,0.00,0.00,1.99,0.99,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,1.99,0.00,10.92,0.00,0.00,
광주,북구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,345.85,0.00,0.00,0.00,0.23,0.46,8.57,26.39,78.01,114.36,0.00,0.00,0.00,0.00,0.00,4.86,0.00,66.44,0.00,197.69,5.32,0.23,2.78,0.46,112.97,0.69,4.86,0.46,0.00,0.00,69.22,0.93,0.00,0.00,2.08,0.46,0.00,0.23,0.46,0.00,0.00,0.00,0.00,0.00,2.08,0.00,8.33,0.00,0.00,
광주,서구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433.10,1.34,0.00,0.00,0.33,1.34,17.07,22.09,54.89,120.49,0.00,0.00,0.00,0.33,0.00,5.02,0.00,83.01,0.33,60.25,7.36,0.00,5.36,0.00,92.38,1.34,3.35,0.33,0.00,0.00,46.86,1.67,0.00,0.00,2.34,0.00,0.00,2.01,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.37,0.00,0.00,
대전,대전,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.10,0.07,0.00,0.68,0.07,1.23,4.08,36.07,94.46,88.20,0.00,0.00,0.00,0.00,0.00,3.95,0.00,57.98,0.00,307.00,3.74,0.34,4.36,0.07,66.08,2.04,4.56,0.34,0.00,0.07,59.48,0.95,0.00,0.00,2.18,0.95,0.00,0.88,1.50,0.00,0.14,0.00,0.00,0.14,1.29,0.07,8.92,0.00,0.00,
대전,대덕구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,280.69,0.00,0.00,0.57,0.00,0.57,6.79,41.31,62.25,54.89,0.00,0.00,0.00,0.00,0.00,4.53,0.00,21.50,0.00,90.54,7.92,0.57,3.40,0.00,75.27,0.57,5.66,1.13,0.00,0.57,73.57,2.26,0.00,0.00,2.26,1.13,0.00,0.57,1.70,0.00,0.00,0.00,0.00,0.00,1.13,0.00,8.49,0.00,0.00,
대전,동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.56,0.00,0.00,1.33,0.00,0.00,3.11,39.57,76.92,126.28,0.00,0.00,0.00,0.00,0.00,8.00,0.00,40.46,0.00,51.13,4.89,0.89,8.45,0.00,96.04,0.89,5.78,0.00,0.00,0.00,90.26,0.89,0.00,0.00,3.56,1.33,0.00,0.44,2.67,0.00,0.00,0.00,0.00,0.00,1.78,0.00,9.78,0.00,0.00,
대전,서구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.98,0.21,0.00,0.83,0.21,1.88,3.13,34.62,125.33,74.44,0.00,0.00,0.00,0.00,0.00,3.34,0.00,72.36,0.00,427.27,2.50,0.42,3.96,0.00,54.22,1.04,2.92,0.21,0.00,0.00,45.67,0.83,0.00,0.00,2.09,0.63,0.00,1.25,0.42,0.00,0.21,0.00,0.00,0.00,0.63,0.21,10.01,0.00,0.00,
대전,유성구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,387.48,0.00,0.00,0.29,0.00,1.43,6.57,28.84,98.23,116.79,0.00,0.00,0.00,0.00,0.00,0.86,0.00,72.53,0.00,36.26,2.86,0.00,4.28,0.29,42.55,4.85,4.00,0.29,0.00,0.00,44.26,0.29,0.00,0.00,2.28,0.86,0.00,1.43,1.14,0.00,0.00,0.00,0.00,0.29,1.43,0.00,5.14,0.00,0.00,
대전,중구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,272.26,0.00,0.00,0.42,0.00,1.26,1.26,42.43,67.22,62.60,0.00,0.00,0.00,0.00,0.00,5.46,0.00,51.26,0.00,865.50,3.36,0.00,2.10,0.00,89.49,2.10,6.72,0.42,0.00,0.00,70.16,1.26,0.00,0.00,0.84,1.26,0.00,0.00,2.94,0.00,0.42,0.00,0.00,0.42,2.10,0.00,11.76,0.00,0.00,
울산,울산,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.49,0.00,0.00,1.05,0.35,0.53,2.63,12.26,78.63,144.66,0.00,0.00,0.00,0.00,0.00,3.33,0.00,57.88,0.00,272.41,4.29,0.00,3.06,0.00,94.04,1.49,1.93,0.26,0.00,1.14,119.00,0.26,0.09,0.00,1.05,1.49,0.00,0.96,0.26,0.00,0.09,0.00,0.09,0.00,2.71,0.00,6.65,0.09,0.00,
울산,남구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.21,0.00,0.00,0.93,0.93,0.93,1.55,10.56,86.97,136.98,0.00,0.00,0.00,0.00,0.00,3.42,0.00,35.10,0.00,148.78,1.86,0.00,3.73,0.00,91.32,1.55,1.86,0.00,0.00,0.00,91.01,0.31,0.00,0.00,0.31,1.86,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.00,6.21,0.31,0.00,
울산,동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472.09,0.00,0.00,0.63,0.00,0.00,1.26,12.01,60.04,142.83,0.00,0.00,0.00,0.00,0.00,3.16,0.00,17.06,0.00,810.21,3.79,0.00,3.79,0.00,59.41,1.90,2.53,0.63,0.00,0.00,55.61,0.00,0.00,0.00,0.00,1.26,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,1.26,0.00,5.69,0.00,0.00,
울산,북구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.26,0.00,0.00,0.46,0.00,0.92,2.29,12.82,72.34,203.29,0.00,0.00,0.00,0.00,0.00,3.21,0.00,89.74,0.00,119.50,5.95,0.00,2.75,0.00,53.57,1.37,0.46,0.46,0.00,0.00,103.48,0.46,0.00,0.00,0.46,2.29,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,3.66,0.00,4.58,0.00,0.00,
울산,울주군,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,425.39,0.00,0.00,1.79,0.00,0.45,6.73,8.97,118.46,100.96,0.00,0.00,0.00,0.00,0.00,4.04,0.00,62.82,0.00,65.96,4.94,0.00,2.69,0.00,168.27,1.79,3.14,0.00,0.00,5.83,235.58,0.45,0.00,0.00,2.24,0.90,0.00,1.79,0.90,0.00,0.45,0.00,0.00,0.00,4.94,0.00,7.18,0.00,0.00,
울산,중구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.07,0.00,0.00,1.36,0.45,0.00,1.36,17.68,45.79,143.25,0.00,0.00,0.00,0.00,0.00,2.72,0.00,83.87,0.00,427.04,5.89,0.00,2.27,0.00,87.95,0.91,1.81,0.45,0.00,0.00,102.91,0.00,0.45,0.00,2.27,0.91,0.00,0.00,0.45,0.00,0.00,0.00,0.45,0.00,1.36,0.00,9.52,0.00,0.00,
경기,경기,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,368.35,0.22,0.00,0.37,0.34,0.44,3.44,43.10,117.05,107.41,0.00,0.01,0.00,0.17,0.01,5.17,0.03,69.49,0.04,403.57,8.19,0.19,4.54,0.25,74.46,13.72,5.83,0.52,0.00,0.18,15.80,0.33,0.04,0.00,1.82,0.81,0.00,1.48,0.55,0.00,0.40,0.00,0.04,0.07,1.51,0.02,10.84,0.03,0.10,
경기,가평군,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.32,0.00,0.00,0.00,0.00,1.60,1.60,33.66,112.19,24.04,0.00,0.00,0.00,0.00,0.00,4.81,0.00,30.45,0.00,88.15,19.23,1.60,8.01,1.60,100.97,6.41,16.03,1.60,0.00,0.00,27.25,0.00,0.00,0.00,9.62,1.60,0.00,6.41,1.60,0.00,0.00,0.00,0.00,0.00,36.86,0.00,6.41,0.00,0.00,
경기,고양시 덕양구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,337.18,0.00,0.00,1.27,2.12,1.06,2.76,49.62,90.97,70.19,0.00,0.00,0.00,0.42,0.00,5.73,0.00,50.89,0.00,355.42,3.82,0.21,3.39,0.21,58.95,22.69,4.88,0.00,0.00,0.00,6.79,0.42,0.00,0.00,3.82,0.85,0.00,2.76,1.27,0.00,0.42,0.00,0.00,0.21,1.91,0.00,9.97,0.00,0.00,
경기,고양시 일산동구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,339.14,0.00,0.00,0.33,0.00,0.00,1.34,31.81,184.13,54.57,0.00,0.00,0.00,0.00,0.00,3.35,0.00,29.46,0.00,804.84,2.34,0.33,5.02,0.33,58.59,20.42,5.02,0.67,0.00,0.00,5.36,0.00,0.00,0.00,0.33,0.33,0.00,1.34,0.67,0.00,0.67,0.00,0.00,0.00,0.33,0.33,9.37,0.00,0.00,
경기,고양시 일산서구,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271.38,0.00,0.00,0.66,0.33,0.33,0.66,32.72,130.57,94.54,0.00,0.00,0.00,0.33,0.00,4.63,0.00,50.57,0.00,277.33,1.65,0.33,3.31,0.66,65.78,37.68,5.29,0.33,0.00,0.00,4.63,0.33,0.00,0.00,0.66,0.33,0.00,1.98,0.00,0.00,0.33,0.00,0.00,0.00,0.33,0.33,6.94,0.00,0.00,
경기,과천시,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,442.73,0.00,0.00,0.00,0.00,0.00,4.94,37.85,123.44,65.83,0.00,0.00,0.00,0.00,0.00,13.17,0.00,141.54,0.00,0.00,6.58,0.00,1.65,0.00,32.92,1.65,11.52,1.65,0.00,0.00,14.81,1.65,0.00,0.00,0.00,0.00,0.00,4.94,0.00,0.00,1.65,0.00,0.00,0.00,1.65,0.00,21.40,0.00,0.00,
경기,광명시,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.91,0.00,0.00,0.33,0.33,0.98,4.23,31.54,145.00,95.59,0.00,0.00,0.00,0.00,0.00,3.25,0.00,21.46,0.00,306.27,2.28,0.00,1.95,0.33,63.72,7.15,5.85,0.33,0.00,0.00,9.10,0.00,0.00,0.00,0.65,0.98,0.00,1.30,0.98,0.00,1.30,0.00,0.00,0.00,0.00,0.00,8.45,0.33,0.00,
경기,광주시,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,306.87,0.00,0.00,0.53,0.80,0.80,2.39,42.67,160.06,118.72,0.00,0.00,0.00,0.00,0.00,5.04,0.00,84.54,0.00,193.45,12.19,0.27,6.10,0.00,71.29,4.77,5.30,0.27,0.00,0.27,6.10,0.00,0.00,0.00,1.06,0.80,0.00,1.06,0.27,0.00,0.53,0.00,0.00,0.00,1.59,0.00,9.54,0.00,0.00,
경기,구리시,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,374.07,0.50,0.00,0.50,0.00,0.00,2.02,44.87,143.68,139.65,0.00,0.00,0.00,0.00,0.00,4.54,0.00,31.76,0.00,375.08,3.02,0.00,4.03,0.00,59.99,2.52,7.56,0.00,0.00,0.00,6.05,1.51,0.00,0.00,1.01,0.50,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,7.06,0.00,0.00,
경기,군포시,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,436.28,0.00,0.00,0.00,0.36,0.00,2.91,44.76,79.69,57.49,0.00,0.00,0.00,0.36,0.00,1.82,0.00,16.74,0.00,312.93,8.73,0.00,2.18,0.00,71.68,3.64,2.91,1.09,0.00,0.00,16.37,0.00,0.00,0.00,0.73,1.09,0.00,0.36,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,6.91,0.00,0.00,
